ts	repeat	pod	cpu	mem
1777270917	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270917	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270917	5	postgres-0	141m	339Mi
1777270918	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270918	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270918	5	postgres-0	141m	339Mi
1777270919	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270919	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270919	5	postgres-0	141m	339Mi
1777270920	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270920	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270920	5	postgres-0	141m	339Mi
1777270921	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270921	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270921	5	postgres-0	141m	339Mi
1777270923	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270923	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270923	5	postgres-0	141m	339Mi
1777270924	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270924	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270924	5	postgres-0	141m	339Mi
1777270925	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270925	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270925	5	postgres-0	141m	339Mi
1777270926	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270926	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270926	5	postgres-0	141m	339Mi
