ts	repeat	pod	cpu	mem
1777270136	3	hermod-coordinator-7f54785469-57gts	390m	258Mi
1777270136	3	nanomq-84d7ff9f78-mjr8j	60m	2Mi
1777270136	3	postgres-0	192m	334Mi
1777270137	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270137	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270137	3	postgres-0	94m	335Mi
1777270138	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270138	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270138	3	postgres-0	94m	335Mi
1777270139	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270139	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270139	3	postgres-0	94m	335Mi
1777270140	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270140	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270140	3	postgres-0	94m	335Mi
1777270141	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270141	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270141	3	postgres-0	94m	335Mi
1777270142	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270142	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270142	3	postgres-0	94m	335Mi
1777270143	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270143	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270143	3	postgres-0	94m	335Mi
1777270144	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270144	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270144	3	postgres-0	94m	335Mi
1777270145	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270145	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270145	3	postgres-0	94m	335Mi
1777270146	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270146	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270146	3	postgres-0	94m	335Mi
1777270147	3	hermod-coordinator-7f54785469-57gts	823m	317Mi
1777270147	3	nanomq-84d7ff9f78-mjr8j	468m	2Mi
1777270147	3	postgres-0	94m	335Mi
