ts	repeat	pod	cpu	mem
1777261000	4	postgres-0	174m	330Mi
1777261001	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261001	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261001	4	postgres-0	10m	330Mi
1777261002	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261002	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261002	4	postgres-0	10m	330Mi
1777261003	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261003	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261003	4	postgres-0	10m	330Mi
1777261005	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261005	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261005	4	postgres-0	10m	330Mi
1777261006	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261006	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261006	4	postgres-0	10m	330Mi
1777261007	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261007	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261007	4	postgres-0	10m	330Mi
1777261008	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261008	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261008	4	postgres-0	10m	330Mi
1777261009	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261009	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261009	4	postgres-0	10m	330Mi
1777261010	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261010	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261010	4	postgres-0	10m	330Mi
1777261011	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261011	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261011	4	postgres-0	10m	330Mi
1777261012	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261012	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261012	4	postgres-0	10m	330Mi
1777261013	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261013	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261013	4	postgres-0	10m	330Mi
1777261014	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261014	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261014	4	postgres-0	10m	330Mi
1777261015	4	hermod-coordinator-6f59447cf4-jwc9t	13m	164Mi
1777261015	4	nanomq-86d6c4c564-g8kr4	192m	1Mi
1777261015	4	postgres-0	10m	330Mi
1777261016	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261016	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261016	4	postgres-0	167m	330Mi
1777261017	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261017	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261017	4	postgres-0	167m	330Mi
1777261018	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261018	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261018	4	postgres-0	167m	330Mi
1777261019	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261019	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261019	4	postgres-0	167m	330Mi
1777261020	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261020	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261020	4	postgres-0	167m	330Mi
1777261021	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261021	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261021	4	postgres-0	167m	330Mi
1777261022	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261022	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261022	4	postgres-0	167m	330Mi
