ts	repeat	pod	cpu	mem
1777259145	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259145	4	postgres-0	92m	249Mi
1777259146	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259146	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259146	4	postgres-0	92m	249Mi
1777259147	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259147	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259147	4	postgres-0	92m	249Mi
1777259149	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259149	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259149	4	postgres-0	92m	249Mi
1777259150	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259150	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259150	4	postgres-0	92m	249Mi
1777259151	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259151	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259151	4	postgres-0	92m	249Mi
1777259152	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259152	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259152	4	postgres-0	92m	249Mi
1777259153	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259153	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259153	4	postgres-0	92m	249Mi
1777259154	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259154	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259154	4	postgres-0	92m	249Mi
1777259155	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259155	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259155	4	postgres-0	92m	249Mi
1777259156	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259156	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259156	4	postgres-0	92m	249Mi
1777259157	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259157	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259157	4	postgres-0	11m	251Mi
1777259158	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259158	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259158	4	postgres-0	11m	251Mi
1777259159	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259159	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259159	4	postgres-0	11m	251Mi
1777259160	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259160	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259160	4	postgres-0	11m	251Mi
1777259161	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259161	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259161	4	postgres-0	11m	251Mi
1777259162	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259162	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259162	4	postgres-0	11m	251Mi
1777259163	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259163	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259163	4	postgres-0	11m	251Mi
1777259164	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259164	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259164	4	postgres-0	11m	251Mi
